time,BTC,BTC_diff,BTC_EMA12,BTC_EMA26,ETH,ETH_diff,ETH_EMA12,ETH_EMA26,USDT,USDT_diff,USDT_EMA12,USDT_EMA26,BNB,BNB_diff,BNB_EMA12,BNB_EMA26,USDC,USDC_diff,USDC_EMA12,USDC_EMA26
2023-01-05,16825.87,-20.950000000000728,16733.27380556368,16817.58601487868,1250.73,-5.690000000000055,1221.7361001545078,1224.8634736384192,0.9997,-9.999999999998899e-05,0.9997342618344573,0.9997756070309298,256.29,-2.5,249.67432324194505,254.56293712846633,0.9999,9.999999999998899e-05,0.9999125549522,0.9999230434022142
2023-01-06,16946.16,120.29000000000087,16766.02552778465,16827.110013776557,1268.71,17.980000000000018,1228.9628539768912,1228.1113644800178,0.9997,0.0,0.9997289907830024,0.9997700065101203,259.82,3.5299999999999727,251.23519658933813,254.9523491930244,1.0,9.999999999998899e-05,0.9999260080364769,0.999928743890939
2023-01-07,16942.73,-3.430000000000291,16793.2108312024,16835.674457200515,1263.86,-4.850000000000136,1234.3316456727541,1230.759411555572,0.9999,0.00019999999999997797,0.9997552998933097,0.9997796356575188,261.19,1.3700000000000045,252.76670480636304,255.4143974009485,1.0,0.0,0.9999373914154804,0.9999340221212398
2023-01-08,17115.81,173.08000000000175,16842.841472555876,16856.425238148626,1288.62,24.75999999999999,1242.6837001846382,1235.045381069974,0.9989,-0.0010000000000000009,0.999623715294339,0.9997144774606656,274.85,13.660000000000025,256.1641348361533,256.85407166754493,1.0,0.0,0.9999470235054065,0.9999389093715184
2023-01-09,17179.03,63.219999999997526,16894.562784470356,16880.321887174654,1320.11,31.49000000000001,1254.5954386177707,1241.3464639536796,0.9999,0.0010000000000000009,0.9996662206336715,0.9997282198709866,272.49,-2.3600000000000136,258.675806399822,258.01228858106015,1.0,0.0,0.999955173735344,0.9999434346032577
2023-01-10,17442.44,263.40999999999985,16978.85158685953,16921.960265902457,1335.42,15.310000000000173,1267.0299865227291,1248.314874031185,1.0,9.999999999998899e-05,0.9997175713054144,0.999748351732395,277.1,4.610000000000014,261.51029772292634,259.42619313061124,1.0,0.0,0.9999620700837526,0.9999476246326461
2023-01-11,17938.0,495.5600000000013,17126.412881188833,16997.2224684282,1388.95,53.52999999999997,1285.7869116730785,1258.7322907696157,1.0,0.0,0.9997610218738122,0.9997669923448101,284.59,7.489999999999952,265.0610211501684,261.29017882464,1.0,0.0,0.999967905455483,0.9999515042894871
2023-01-12,18849.0,911.0,17391.42628408286,17134.391174470555,1416.05,27.09999999999991,1305.8273868002973,1270.3854544163107,1.0,0.0,0.9997977877393796,0.9997842521711205,287.79,3.2000000000000455,268.5577871270656,263.25312854133335,1.0,0.0,0.9999728430777164,0.9999550965643399
2023-01-13,19932.05,1083.0499999999993,17782.291471147037,17341.62516154681,1451.18,35.13000000000011,1328.1893272925593,1283.7776429780654,1.0,0.0,0.9998288973179366,0.9998002334917783,293.57,5.779999999999973,272.4058198767478,265.4988227234568,1.001,0.0009999999999998899,1.000130867219606,1.0000324968188332
2023-01-14,20954.52,1022.4700000000012,18270.326629432107,17609.24700143223,1550.07,98.88999999999987,1362.3248154013963,1303.503002757468,1.0,0.0,0.9998552208074848,0.9998150310109059,304.88,11.310000000000002,277.40184758801735,268.4159469661637,0.9996,-0.0013999999999998458,1.0000491953396666,1.0000004600174381
2023-01-15,20878.94,-75.58000000000175,18671.65176336563,17851.446482807623,1552.71,2.6400000000001,1391.6148438011815,1321.9627803309888,1.0,0.0,0.9998774945294102,0.9998287324175055,302.03,-2.8500000000000227,281.19079411293774,270.90587682052194,0.9999,0.00029999999999996696,1.000026242210487,0.9999930185346649
2023-01-16,21188.92,309.97999999999956,19058.923799770917,18098.666743340393,1577.02,24.309999999999945,1420.1387139856151,1340.8559077138787,1.0,0.0,0.9998963415248856,0.9998414189050977,298.87,-3.159999999999968,283.91067194171654,272.97729335233515,1.0,9.999999999998899e-05,1.0000222049473353,0.9999935356802453
2023-01-17,21136.12,-52.79999999999927,19378.492445960008,18323.663280870733,1565.15,-11.86999999999989,1442.4481426032128,1357.470284920258,1.0,0.0,0.9999122889825955,0.9998531656528682,299.29,0.4200000000000159,286.2767224122217,274.92638273364366,1.0,0.0,1.0000187888015915,0.9999940145187456
2023-01-18,20678.47,-457.6499999999978,19578.48899273539,18498.09340821364,1512.28,-52.87000000000012,1453.1915052796417,1368.9376712224612,1.0,0.0,0.9999257829852731,0.9998640422711742,286.83,-12.460000000000036,286.36184204111066,275.80813216078116,1.0,0.0,1.0000158982167313,0.9999944578877275
2023-01-19,21082.28,403.8099999999977,19809.841455391484,18689.514637234854,1551.2,38.92000000000007,1468.26973523662,1382.4385844652418,1.0,0.0,0.9999372009875388,0.9998741132140502,294.65,7.819999999999993,287.63694326555515,277.20382607479735,0.9995,-0.0004999999999999449,0.9999365292603112,0.9999578313775255
2023-01-20,22676.2,1593.920000000002,20250.819693023564,18984.824664106345,1659.02,107.81999999999994,1497.6159298156015,1402.9260967270757,1.0,0.0,0.9999468623740713,0.9998834381611575,305.02,10.370000000000005,290.31125968623894,279.26428340259014,0.9994,-0.00010000000000010001,0.9998539862971864,0.9999165105347458
2023-01-21,22789.92,113.71999999999753,20641.450509481478,19266.683577876247,1626.68,-32.33999999999992,1517.4719406132012,1419.5004599324775,1.0,0.0,0.9999550373934449,0.9998920723714422,299.04,-5.979999999999961,291.65414281143296,280.72915129869455,1.0,0.0006000000000000449,0.9998764499437731,0.9999226949395795
2023-01-22,22714.99,-74.92999999999665,20960.456584945867,19522.113683218748,1627.79,1.1099999999999,1534.4439497496319,1434.929314752294,1.0,0.0,0.9999619547175304,0.9999000670105946,302.76,3.7199999999999704,293.36273622505865,282.3610660173098,0.9998,-0.00019999999999997797,0.9998646884139619,0.9999136064255366
2023-01-23,22917.47,202.47999999999956,21261.535571877273,19773.621558535877,1626.47,-1.3199999999999363,1548.601803634304,1449.1175136595314,1.0,0.0,0.9999678078379103,0.9999074694542543,305.24,2.480000000000018,295.1900075750496,284.05580186787944,1.0,0.00019999999999997797,0.9998855055810447,0.999920005949571
2023-01-24,22637.8,-279.6700000000019,21473.26856081923,19985.782924570256,1556.12,-70.35000000000014,1549.7584492290264,1457.0436237588253,1.0,0.0,0.9999727604782318,0.999914323568754,300.46,-4.78000000000003,296.0007756404266,285.2709276554439,1.0,0.0,0.9999031201070379,0.9999259314347879
2023-01-25,23066.28,428.47999999999956,21718.347243770117,20213.967893120607,1610.94,54.820000000000164,1559.170995501484,1468.4433553322456,1.0,0.0,0.9999769511738884,0.9999206699710685,307.0,6.5400000000000205,297.69296400343785,286.8804885698555,0.9998,-0.00019999999999997797,0.9998872554751859,0.9999166031803591
2023-01-26,23009.15,-57.12999999999738,21916.932283190097,20421.018419556116,1601.35,-9.590000000000146,1565.6600731166402,1478.2882919743015,1.0,0.0,0.9999804971471363,0.9999265462695079,304.86,-2.1399999999999864,298.79558492598585,288.2123042313477,0.9999,9.999999999998899e-05,0.9998892161713111,0.9999153733151473
2023-01-27,23077.75,68.59999999999854,22095.519624237775,20617.813351440847,1597.86,-3.490000000000009,1570.6139080217724,1487.1454555317607,1.0,0.0,0.9999834975860384,0.9999319872865814,308.14,3.2799999999999727,300.2331872450649,289.6884298438404,1.0,9.999999999998899e-05,0.9999062598372632,0.9999216419584698
2023-01-28,23031.02,-46.72999999999956,22239.442758970425,20796.569399482265,1572.46,-25.399999999999864,1570.897922172269,1493.465051418297,1.0,0.0,0.9999860364189556,0.9999370252653531,306.19,-1.9499999999999886,301.1496199765934,290.9107683739263,0.9994,-0.0006000000000000449,0.9998283737084535,0.999883001813398
2023-01-29,23747.26,716.239999999998,22471.414642205742,21015.139073594688,1645.46,73.0,1582.369011068843,1504.7239364984232,1.0,0.0,0.9999881846621932,0.9999416900605121,317.16,10.970000000000027,303.6127553648098,292.85515590178363,1.0,0.0006000000000000449,0.9998547777533068,0.9998916683457388
2023-01-30,22833.34,-913.9199999999983,22527.09546648178,21149.820623698786,1566.49,-78.97000000000003,1579.926086289021,1509.299200461503,1.0,0.0,0.9999900024064712,0.999946009315289,307.04,-10.120000000000005,304.1400237702237,293.9058850942441,1.0,0.0,0.9998771196374134,0.9998996929127212
2023-01-31,23129.7,296.3600000000006,22619.803856253813,21296.478355276653,1585.47,18.980000000000018,1580.77899609071,1514.941481908799,1.0,0.0,0.9999915404977833,0.9999500086252676,312.11,5.069999999999993,305.36617395942005,295.25433805022607,0.9998,-0.00019999999999997797,0.9998652550778114,0.9998923082525196
2023-02-01,23730.52,600.8199999999997,22790.683262983996,21476.777736367272,1641.61,56.13999999999987,1590.1376120767547,1524.3243351007397,1.001,0.0009999999999998899,1.0001466881135088,1.0000277857641366,317.16,5.050000000000011,307.1806087348939,296.87697967613525,1.0,0.00019999999999997797,0.9998859850658405,0.9999002854189997
2023-02-02,23470.8,-259.72000000000116,22895.316607140303,21624.483089228954,1642.74,1.1300000000001091,1598.2302871418694,1533.0958658340182,1.001,0.0,1.0002779668652766,1.00009980163346,323.61,6.449999999999989,309.7082073910641,298.8572034038289,1.001,0.0009999999999998899,1.0000573719787882,0.999981745758333
2023-02-03,23437.21,-33.590000000000146,22978.68482142641,21758.759156693475,1663.97,21.230000000000018,1608.3440891200435,1542.7902461426095,1.0,-0.0009999999999998899,1.000235202732157,1.0000924089198704,332.24,8.629999999999995,313.1746370232081,301.33000315169346,0.9999,-0.0010999999999998789,1.0000331609051285,0.999975690516975
2023-02-04,23332.1,-105.11000000000058,23033.056387360808,21875.302922864328,1666.89,2.9200000000000728,1617.3511523323446,1551.9828205024162,1.0,0.0,1.0001990176964406,1.0000855638146948,330.55,-1.6899999999999977,315.8477697888684,303.4944473626791,1.0,9.999999999998899e-05,1.0000280592274164,0.9999774912194213
2023-02-05,22940.79,-391.3099999999977,23018.861558536068,21954.227891541046,1629.8,-37.090000000000146,1619.26635966583,1557.7470560207557,1.0,0.0,1.0001683995892958,1.0000792257543472,327.76,-2.7900000000000205,317.6804205905809,305.2918957061844,1.0,0.0,1.0000237424231986,0.9999791585365012
2023-02-06,22761.44,-179.35000000000218,22979.25824183821,22014.021381056526,1614.31,-15.490000000000009,1618.5038427941638,1561.936903722922,1.0,0.0,1.0001424919601734,1.0000733571799512,324.45,-3.3100000000000023,318.72189434587614,306.71101454276334,1.0,0.0,1.0000200897427065,0.9999807023486122
2023-02-07,23252.78,491.34000000000015,23021.33851232464,22105.781278756043,1671.61,57.299999999999955,1626.674020825831,1570.0608367804832,0.9999,-9.999999999998899e-05,1.000105185504762,1.0000605159073621,332.98,8.53000000000003,320.9154490618952,308.65686531737344,0.9999,-9.999999999998899e-05,1.0000016143976747,0.9999747243968632
2023-02-08,22961.13,-291.6499999999978,23012.075664274696,22169.140443292632,1650.95,-20.659999999999854,1630.4087868526262,1576.0526266485956,0.9999,0.0,1.0000736185040293,1.0000486258401502,328.15,-4.830000000000041,322.02845689852666,310.10080121979024,1.0,9.999999999998899e-05,1.0000013660288016,0.9999765966637623
2023-02-09,21807.55,-1153.5800000000017,22826.764023617052,22142.355966011695,1545.78,-105.17000000000007,1617.3889734906838,1573.8102098598108,1.001,0.0010999999999998789,1.0002161387341786,1.000119098000139,306.17,-21.97999999999996,319.58869429875335,309.80963075906504,1.001,0.0009999999999998899,1.0001550020243706,1.0000524043182983
2023-02-10,21634.86,-172.6899999999987,22643.394173829813,22104.76367223305,1513.79,-31.99000000000001,1601.4506698767325,1569.3642683887138,1.0,-0.0009999999999998899,1.0001828866212281,1.0001102759260547,305.76,-0.410000000000025,317.4612028681759,309.5096581102454,1.0,-0.0009999999999998899,1.0001311555590828,1.0000485225169429
2023-02-11,21862.19,227.3299999999981,22523.208916317533,22086.795252067637,1538.79,25.0,1591.8105668187736,1567.0995077673276,1.0,0.0,1.0001547502179622,1.0001021073389396,310.4,4.639999999999986,316.37486396537963,309.57560936133837,0.9999,-9.999999999998899e-05,1.0000955931653779,1.000037520849021
2023-02-12,21790.14,-72.04999999999927,22410.429083037914,22064.820788951514,1515.42,-23.36999999999989,1580.0581719235777,1563.271396080859,1.0,0.0,1.0001309424921219,1.0000945438323514,312.92,2.5200000000000387,315.8433464322443,309.8233420012392,1.0,9.999999999998899e-05,1.0000808865245505,1.0000347415268713
2023-02-13,21787.77,-2.3699999999989814,22314.635377955157,22044.29850828844,1506.37,-9.050000000000182,1568.721530089181,1559.0564778526473,1.001,0.0009999999999998899,1.00026464364718,1.0001616146595846,294.28,-18.640000000000043,312.5259085195913,308.67198333448073,1.0,0.0,1.0000684424438504,1.0000321680804365
2023-02-14,22208.56,420.7900000000009,22298.31608903898,22056.466026193,1556.14,49.77000000000021,1566.7859100754608,1558.840442456155,1.0,-0.0009999999999998899,1.0002239292399215,1.000149643203319,296.23,1.9500000000000455,310.01884567042345,307.750354939334,0.9999,-9.999999999998899e-05,1.0000425282217196,1.0000223778522561
2023-02-15,24332.21,2123.649999999998,22611.222844571446,22225.039653882406,1675.34,119.19999999999982,1583.4865392946206,1567.4700393112546,1.0,0.0,1.000189478587626,1.0001385585215916,317.37,21.139999999999986,311.1497924903583,308.46292124012405,0.9999,0.0,1.0000206008029935,1.000013312826163
2023-02-16,23533.22,-798.989999999998,22753.068560791224,22321.94190174297,1638.41,-36.929999999999836,1591.9363024800637,1572.7248512141246,1.0,0.0,1.0001603280356834,1.0001282949273997,304.7,-12.670000000000016,310.15751672261086,308.18418633344817,0.9996,-0.00029999999999996696,0.9999558929871484,0.9999826970612621
2023-02-17,24578.28,1045.0599999999977,23033.870320669495,22489.078057169416,1694.3,55.88999999999987,1607.684563636977,1581.730417790856,1.0,0.0,1.0001356621840398,1.0001187915994443,313.33,8.629999999999995,310.64559107297845,308.5653577161557,1.0,0.00039999999999995595,0.9999626786814333,0.9999839787604279
2023-02-18,24638.27,59.9900000000016,23280.701040566495,22648.27746034205,1691.98,-2.3199999999999363,1620.6530923082112,1589.897053510052,1.0,0.0,1.0001147910788029,1.0001099922217076,316.48,3.150000000000034,311.5431924463664,309.151627514959,1.0,0.0,0.9999684204227512,0.9999851655189147
2023-02-19,24287.53,-350.7400000000016,23435.597803556266,22769.703574390787,1681.25,-10.730000000000018,1629.9756934915633,1596.6639384352334,1.0,0.0,1.0000971309128333,1.0001018446497292,311.88,-4.600000000000023,311.59500899307926,309.3537291805176,1.0,0.0,0.999973278819251,0.9999862643693654
2023-02-20,24838.09,550.5600000000013,23651.365833778378,22922.917383695174,1703.53,22.279999999999973,1641.2917406467075,1604.5799429955864,0.9998,-0.00019999999999997797,1.0000514184647051,1.0000794857867863,315.25,3.3700000000000045,312.1573153018363,309.7904899819607,1.0,0.0,0.9999773897701355,0.9999872818234865
2023-02-21,24450.5,-387.59000000000015,23774.30955165863,23036.071651569604,1659.64,-43.88999999999987,1644.1145497779833,1608.658465736654,1.0,0.00019999999999997797,1.0000435079316736,1.000073597950728,311.62,-3.6299999999999955,312.07465140924614,309.92600924255623,0.9999,-9.999999999998899e-05,0.9999654836516532,0.9999808165032282
2023-02-22,24186.92,-263.58000000000175,23837.788082172687,23121.319677379262,1643.28,-16.360000000000127,1643.9861575044474,1611.2230238302352,1.0,0.0,1.000036814403724,1.0000681462506742,312.34,0.7199999999999704,312.1154742693621,310.10482337273726,0.9999,0.0,0.9999554092437065,0.9999748300955817
2023-02-23,23941.1,-245.8199999999997,23853.682223376887,23182.04414572154,1650.59,7.309999999999945,1645.002133272994,1614.1390961391066,1.0,0.0,1.000031150649305,1.0000630983802539,308.38,-3.9599999999999795,311.54078592022944,309.9770586784604,0.9999,0.0,0.9999468847446747,0.9999692871255387
2023-02-24,23189.78,-751.3199999999997,23751.543419780442,23182.617171964386,1607.86,-42.73000000000002,1639.2879589233025,1613.6739779065801,1.0,0.0,1.0000263582417195,1.000058424426161,302.24,-6.139999999999986,310.1098957786557,309.4039432207967,1.0,9.999999999998899e-05,0.9999550563224171,0.9999715621532765
2023-02-25,23168.68,-21.099999999998545,23661.872124429607,23181.584788855915,1594.89,-12.9699999999998,1632.457503704333,1612.2825721357224,1.001,0.0009999999999998899,1.000176149281455,1.0001281707649639,302.55,0.3100000000000023,308.94683488963176,308.8962437229599,1.0,0.0,0.9999619707343529,0.9999736686604412
2023-02-26,23557.29,388.6100000000006,23645.78256682505,23209.414804496217,1641.93,47.039999999999964,1633.9148108267434,1614.4786779034466,1.0,-0.0009999999999998899,1.0001490493920002,1.0001186766342258,308.85,6.300000000000011,308.9319372143038,308.89281826199993,1.0,0.0,0.9999678213906062,0.9999756191300382
2023-02-27,23492.86,-64.43000000000029,23622.256018082735,23230.410744903904,1633.97,-7.960000000000036,1633.923301468783,1615.9224795402283,1.0,0.0,1.000126118716308,1.0001098857724313,304.57,-4.28000000000003,308.26086995056477,308.5726095018518,0.9999,-9.999999999998899e-05,0.999957387330513,0.9999700177129983
2023-02-28,23137.23,-355.630000000001,23547.636630685392,23223.508467503616,1605.0,-28.970000000000027,1629.473562781278,1615.1134069816928,0.9998,-0.00019999999999997797,1.0000759466061067,1.0000869312707696,301.58,-2.990000000000009,307.23304380432404,308.05463842764055,1.0,9.999999999998899e-05,0.9999639431258187,0.9999722386231465
2023-03-01,23642.8,505.5699999999997,23562.277149041485,23254.567099540385,1665.45,60.450000000000045,1635.008399276466,1618.8420435015673,1.0,0.00019999999999997797,1.0000642625128595,1.0000804919173794,302.61,1.0300000000000296,306.5218062959665,307.651331877445,1.0,0.0,0.9999694903372313,0.999974295021432
2023-03-02,23467.23,-175.5699999999997,23547.65451072741,23270.319906981837,1647.79,-17.660000000000082,1636.9747993877788,1620.9863365755252,1.0,0.0,1.0000543759724196,1.000074529553129,299.9,-2.7100000000000364,305.5030668658178,307.0771591457824,1.0,0.0,0.9999741841315034,0.9999761990939185
2023-03-03,22360.92,-1106.3100000000013,23365.0799706155,23202.95695090911,1569.58,-78.21000000000004,1626.606368712736,1617.178459792153,1.0,0.0,1.0000460104382012,1.0000690088454898,290.47,-9.42999999999995,303.1902873479997,305.84699920905774,1.0,0.0,0.9999781558035798,0.9999779621239987
2023-03-04,22353.23,-7.68999999999869,23209.410744366964,23140.01421380473,1566.93,-2.6499999999998636,1617.4253889107765,1613.456351659401,1.0,0.0,1.000038931909247,1.000063897079157,289.57,-0.9000000000000341,301.0948585252305,304.6412955639424,1.0,0.0,0.999981516449183,0.999979594559258
2023-03-05,22434.09,80.86000000000058,23090.13062984897,23087.723531300675,1564.76,-2.1700000000000728,1609.3230213860418,1609.8492144994455,1.0,0.0,1.0000329423847476,1.0000591639621825,288.7,-0.8700000000000045,299.1879572136566,303.4604588555022,1.0,0.0,0.9999843600723856,0.9999811060733871
2023-03-06,22410.79,-23.299999999999272,22985.61668679528,23037.580306759883,1565.91,1.150000000000091,1602.6440950189585,1606.594457869857,0.9999,-9.999999999998899e-05,1.000012489710171,1.0000473740390579,287.81,-0.8899999999999864,297.4375022577094,302.3011656069465,1.0,0.0,0.9999867662150955,0.9999825056235065
2023-03-07,22201.44,-209.35000000000218,22864.97411959601,22975.643987740634,1561.65,-4.259999999999991,1596.337311169888,1603.265238768386,1.0,9.999999999998899e-05,1.0000105682162985,1.0000438648509795,289.22,1.410000000000025,296.17327114113874,301.3321903768023,1.0,0.0,0.9999888021820039,0.9999838015032468
2023-03-08,21704.74,-496.6999999999971,22686.476562735086,22881.5029516117,1532.44,-29.210000000000036,1586.5069556052897,1598.0189247855426,1.0,0.0,1.0000089423368679,1.0000406156027588,287.15,-2.07000000000005,294.78507558096356,300.28165775629844,1.0,0.0,0.999990524923234,0.9999850013918952
2023-03-09,20370.48,-1334.260000000002,22330.16939923738,22695.501251492315,1437.54,-94.90000000000009,1563.588962435245,1586.1315970236506,1.0,0.0,1.0000075665927344,1.0000376070395915,277.24,-9.909999999999968,292.08583318389225,298.5748682928689,1.0,0.0,0.9999919826273519,0.999986112399903
2023-03-10,20206.71,-163.77000000000044,22003.483337816244,22511.146343974364,1431.4,-6.139999999999873,1543.252198983669,1574.6699972441209,1.003,0.0029999999999998916,1.000467940963083,1.0002570435551774,278.04,0.8000000000000114,289.92493577098577,297.0537669378416,0.9983,-0.0017000000000000348,0.9997316776077593,0.9998612151850953
2023-03-11,20613.6,406.8899999999994,21789.65513199836,22370.587355531818,1483.2,51.799999999999955,1534.0133991400276,1567.8944418927044,1.008,0.0050000000000001155,1.0016267192764547,1.0008305958844235,277.87,-0.17000000000001592,288.0703302677572,295.63274716466816,0.9679,-0.030399999999999983,0.9948344964373348,0.9974937177639771
2023-03-12,22183.71,1570.1100000000006,21850.278957844766,22356.744588455385,1591.86,108.65999999999985,1542.912876195408,1569.6696684191709,1.009,0.0009999999999998899,1.0027610701570002,1.0014357369300217,290.61,12.740000000000009,288.4610486881022,295.2606918191372,0.9912,0.023299999999999987,0.9942753431392833,0.9970275164481269
2023-03-13,24207.1,2023.3899999999994,22212.866810484033,22493.807952273506,1680.71,88.85000000000014,1564.1124337038068,1577.894878165899,1.004,-0.004999999999999893,1.002951674748231,1.0016256823426126,309.12,18.50999999999999,291.63934888993265,296.28730723994187,0.9988,0.007600000000000051,0.9949714441947782,0.9971588115260435
2023-03-14,24757.56,550.4600000000028,22604.358070409566,22661.493289142134,1705.06,24.34999999999991,1585.796674672452,1587.3145168202768,1.003,-0.001000000000000112,1.0029591094023493,1.0017274836505672,309.47,0.35000000000002274,294.38252598378915,297.26380299994617,0.9995,0.0007000000000000339,0.9956681450878893,0.9973322328944847
2023-03-15,24372.11,-385.4500000000007,22876.319905731172,22788.20563809457,1652.94,-52.11999999999989,1596.1264170305362,1592.1756637224785,1.004,0.001000000000000112,1.0031192464173726,1.0018958181949695,307.33,-2.140000000000043,296.3744450632062,298.00944722217235,0.9996,9.999999999998899e-05,0.9962730458435987,0.9975002156430414
2023-03-16,25049.83,677.7200000000012,23210.706074080223,22955.73336860608,1676.86,23.919999999999845,1608.5469682566077,1598.4485775208134,1.002,-0.0020000000000000018,1.0029470546608537,1.0019035353657126,329.91,22.58000000000004,301.5337612073283,300.37245113164107,0.9999,0.00029999999999996696,0.9968310387907373,0.9976779774472605
2023-03-17,27441.41,2391.579999999998,23861.583601144805,23288.005711672296,1793.04,116.18000000000006,1636.930511601745,1612.862756963716,1.002,0.0,1.0028013539437992,1.0019106808941785,339.45,9.539999999999964,307.3670287138932,303.2670843811491,0.9999,0.0,0.9973031866690855,0.9978425717104263
2023-03-18,26973.46,-467.9500000000007,24340.333816353297,23561.002325622496,1763.35,-29.690000000000055,1656.379663663015,1624.009960151589,1.002,0.0,1.0026780687216763,1.0019172971242394,331.77,-7.680000000000007,311.12133198867883,305.37841146402695,0.9998,-9.999999999998899e-05,0.9976873117969185,0.9979875663985429
2023-03-19,28040.29,1066.8300000000017,24909.557844606636,23892.801412613422,1785.66,22.310000000000173,1676.2689461763973,1635.984037177397,1.003,0.0009999999999998899,1.0027275966106493,1.0019974973372587,337.32,5.550000000000011,315.15189629811283,307.74445505928423,0.9997,-9.999999999998899e-05,0.9979969561358542,0.9981144133319841
2023-03-20,27807.05,-233.2400000000016,25355.325868513308,24182.745752419836,1738.39,-47.26999999999998,1685.8260313800286,1643.5696640531455,1.003,0.0,1.0027695048243954,1.002071756793758,333.41,-3.909999999999968,317.9608353291724,309.6456065363743,0.998,-0.0017000000000000348,0.9979974244226458,0.9981059382703557
2023-03-21,28188.11,381.0600000000013,25791.138811818953,24479.439400388736,1806.98,68.58999999999992,1704.4651034754088,1655.674133382542,1.003,0.0,1.0028049656206424,1.002140515549776,335.44,2.0299999999999727,320.64993758622285,311.55630234849474,0.9985,0.000500000000000056,0.9980747437422388,0.9981351280281071
2023-03-22,27316.18,-871.9300000000003,26025.760533077577,24689.568333693274,1738.78,-68.20000000000005,1709.7443183253458,1661.830123502354,1.002,-0.0009999999999998899,1.0026811247559282,1.0021301069905333,321.78,-13.660000000000025,320.82379334218854,312.31361328564327,0.999,0.0004999999999999449,0.9982170908588175,0.9981991926186177
2023-03-23,28345.7,1029.5200000000004,26382.674297219488,24960.392901567848,1817.43,78.65000000000009,1726.3113462752926,1673.3560402799574,1.002,0.0,1.0025763363319393,1.002120469435679,329.94,8.160000000000025,322.22628667415955,313.6192715607808,0.9992,0.00019999999999997797,0.9983683076497687,0.99827332649872
2023-03-24,27493.01,-852.6900000000023,26553.495174570337,25147.994168118377,1751.94,-65.49000000000001,1730.2542160790938,1679.1770743332938,1.001,-0.001000000000000112,1.0023338230501024,1.0020374716997027,322.49,-7.449999999999989,322.2668579550581,314.2763625562785,0.9998,0.0006000000000000449,0.9985885680113428,0.9983864134247408
2023-03-25,27492.83,-0.17999999999665306,26698.00822463644,25321.68571122072,1743.78,-8.160000000000082,1732.3351059130794,1683.9624762345313,1.001,0.0,1.0021286195039327,1.0019606219441692,322.77,0.2799999999999727,322.34426442351065,314.9055208854431,0.9998,0.0,0.9987749421634439,0.9984911235414267
2023-03-26,27995.16,502.3299999999981,26897.570036230834,25519.72084372289,1775.76,31.980000000000018,1739.0158588495287,1690.7622928097512,1.001,0.0,1.0019549857340968,1.0018894647631196,328.94,6.170000000000016,323.35899297373976,315.9451119309658,0.9997,-9.999999999998899e-05,0.9989172587536833,0.9985806699457654
2023-03-27,27146.01,-849.1500000000015,26935.7915691184,25640.186707150824,1716.29,-59.47000000000003,1735.519572872678,1692.653234083103,1.001,0.0,1.001808064851928,1.0018235784843699,310.82,-18.120000000000005,321.4299171316259,315.56547401015354,0.9997,0.0,0.9990376804838859,0.9986635832831161
2023-03-28,27266.08,120.07000000000335,26986.605173869415,25760.623247361873,1773.6,57.309999999999945,1741.3781001230352,1698.6492908176879,1.0,-0.0009999999999998899,1.0015299010285545,1.0016884985966388,313.29,2.4700000000000273,320.17762218829887,315.3969203797718,0.9998,9.999999999998899e-05,0.9991549604094419,0.9987477622991816
2023-03-29,28355.7,1089.619999999999,27197.235147120275,25952.851154964697,1793.38,19.7800000000002,1749.378392411799,1705.666380386748,1.0,0.0,1.001294531639546,1.0015634246265175,313.9,0.6099999999999568,319.21183415932984,315.2860373886776,0.9999,9.999999999998899e-05,0.9992695818849123,0.998833113239983
2023-03-30,28040.71,-314.9900000000016,27327.00050910177,26107.507365708054,1793.89,0.5099999999999909,1756.226332040753,1712.2014633210629,1.0,0.0,1.0010953729257697,1.0014476153949237,316.58,2.680000000000007,318.806936596356,315.38188647099776,1.0,9.999999999998899e-05,0.9993819539026181,0.9989195492962806
2023-03-31,28474.62,433.90999999999985,27503.557353855344,26282.849042322272,1822.07,28.179999999999836,1766.3561271114063,1720.3398734454286,1.0,0.0,1.0009268540141127,1.0013403846249294,316.92,0.34000000000003183,318.5166386584551,315.4958208064794,0.9998,-0.00019999999999997797,0.9994462686868307,0.9989847678669265
2023-04-01,28468.49,-6.129999999997381,27652.008530185292,26444.748372520622,1821.79,-0.2799999999999727,1774.884415248113,1727.854697634656,1.001,0.0009999999999998899,1.0009381072427108,1.0013151709490087,314.86,-2.0600000000000023,317.9540788648466,315.4487229689624,0.9999,9.999999999998899e-05,0.9995160735042414,0.9990525628397467
2023-04-02,28187.85,-280.64000000000306,27734.445679387554,26573.867011593167,1795.71,-26.079999999999927,1778.088351363788,1732.8810163283852,1.001,0.0,1.0009476292053707,1.0012918249527858,314.01,-0.8500000000000227,317.34729750102406,315.34215089718737,0.9997,-0.00019999999999997797,0.9995443698882043,0.9991005211479137
2023-04-03,27809.04,-378.8099999999977,27745.921728712547,26665.36130703071,1810.94,15.230000000000018,1783.1424511539744,1738.6631632670233,1.0,-0.0009999999999998899,1.0008018400968521,1.0011961342155424,308.68,-5.329999999999984,316.0138671162511,314.84865823813647,0.9999,0.00019999999999997797,0.9995990822130959,0.9991597418036238
